time,Max_Power
20200528:1811,60000
20200528:1911,60000
20200528:2011,60000
20200528:2111,60000
20200528:2211,60000
20200528:2311,60000
20200529:0011,60000
20200529:0111,60000
20200529:0211,60000
20200529:0311,60000
20200529:0411,60000
20200529:0511,60000
20200529:0611,60000
20200529:0711,60000
20200529:0811,60000
20200529:0911,60000
20200529:1011,60000
20200529:1111,60000
20200529:1211,60000
20200529:1311,60000
20200529:1411,60000
20200529:1511,60000
20200529:1611,60000
20200529:1711,60000
20200529:1811,60000
20200529:1911,60000
20200529:2011,60000
20200529:2111,60000
20200529:2211,60000
20200529:2311,60000
20200530:0011,60000
20200530:0111,60000
20200530:0211,60000
20200530:0311,60000
20200530:0411,60000
20200530:0511,60000
20200530:0611,60000
20200530:0711,60000
20200530:0811,60000
20200530:0911,60000
20200530:1011,60000
20200530:1111,60000
20200530:1211,60000
20200530:1311,60000
20200530:1411,60000
20200530:1511,60000
20200530:1611,60000
20200530:1711,60000
20200530:1811,60000
20200530:1911,60000
20200530:2011,60000
20200530:2111,60000
20200530:2211,60000
20200530:2311,60000
20200531:0011,60000
20200531:0111,60000
20200531:0211,60000
20200531:0311,60000
20200531:0411,60000
20200531:0511,60000
20200531:0611,60000
20200531:0711,60000
20200531:0811,60000
20200531:0911,60000
20200531:1011,60000
20200531:1111,60000
20200531:1211,60000
20200531:1311,60000
20200531:1411,60000
20200531:1511,60000
20200531:1611,60000
20200531:1711,60000
20200531:1811,60000
20200531:1911,60000
20200531:2011,60000
20200531:2111,60000
20200531:2211,60000
20200531:2311,60000
20200601:0011,60000
20200601:0111,60000
20200601:0211,60000
20200601:0311,60000
20200601:0411,60000
20200601:0511,60000
20200601:0611,60000
20200601:0711,60000
20200601:0811,60000
20200601:0911,60000
20200601:1011,60000
20200601:1111,60000
20200601:1211,60000
20200601:1311,60000
20200601:1411,60000
20200601:1511,60000
20200601:1611,60000
20200601:1711,60000
20200601:1811,60000
20200601:1911,60000
20200601:2011,60000
20200601:2111,60000
20200601:2211,60000
20200601:2311,60000
20200602:0011,60000
20200602:0111,60000
20200602:0211,60000
20200602:0311,60000
20200602:0411,60000
20200602:0511,60000
20200602:0611,60000
20200602:0711,60000
20200602:0811,60000
20200602:0911,60000
20200602:1011,60000
20200602:1111,60000
20200602:1211,60000
20200602:1311,60000
20200602:1411,60000
20200602:1511,60000
20200602:1611,60000
20200602:1711,60000
20200602:1811,60000
20200602:1911,60000
20200602:2011,60000
20200602:2111,60000
20200602:2211,60000
20200602:2311,60000
20200603:0011,60000
20200603:0111,60000
20200603:0211,60000
20200603:0311,60000
20200603:0411,60000
20200603:0511,60000
20200603:0611,60000
20200603:0711,60000
20200603:0811,60000
20200603:0911,60000
20200603:1011,60000
20200603:1111,60000
20200603:1211,60000
20200603:1311,60000
20200603:1411,60000
20200603:1511,60000
20200603:1611,60000
20200603:1711,60000
20200603:1811,60000
20200603:1911,60000
20200603:2011,60000
20200603:2111,60000
20200603:2211,60000
20200603:2311,60000
20200604:0011,60000
20200604:0111,60000
20200604:0211,60000
20200604:0311,60000
20200604:0411,60000
20200604:0511,60000
20200604:0611,60000
20200604:0711,60000
20200604:0811,60000
20200604:0911,60000
20200604:1011,60000
20200604:1111,60000
20200604:1211,60000
20200604:1311,60000
20200604:1411,60000
20200604:1511,60000
20200604:1611,60000
20200604:1711,60000
20200604:1811,60000
20200604:1911,60000
20200604:2011,60000
20200604:2111,60000
20200604:2211,60000
20200604:2311,60000
20200605:0011,60000
20200605:0111,60000
20200605:0211,60000
20200605:0311,60000
20200605:0411,60000
20200605:0511,60000
20200605:0611,60000
20200605:0711,60000
20200605:0811,60000
20200605:0911,60000
20200605:1011,60000
20200605:1111,60000
20200605:1211,60000
20200605:1311,60000
20200605:1411,60000
20200605:1511,60000
20200605:1611,60000
20200605:1711,60000
20200605:1811,60000
20200605:1911,60000
20200605:2011,60000
20200605:2111,60000
20200605:2211,60000
20200605:2311,60000
20200606:0011,60000
20200606:0111,60000
20200606:0211,60000
20200606:0311,60000
20200606:0411,60000
20200606:0511,60000
20200606:0611,60000
20200606:0711,60000
20200606:0811,60000
20200606:0911,60000
20200606:1011,60000
20200606:1111,60000
20200606:1211,60000
20200606:1311,60000
20200606:1411,60000
20200606:1511,60000
20200606:1611,60000
20200606:1711,60000
20200606:1811,60000
20200606:1911,60000
20200606:2011,60000
20200606:2111,60000
20200606:2211,60000
20200606:2311,60000
20200607:0011,60000
20200607:0111,60000
20200607:0211,60000
20200607:0311,60000
20200607:0411,60000
20200607:0511,60000
20200607:0611,60000
20200607:0711,60000
20200607:0811,60000
20200607:0911,60000
20200607:1011,60000
20200607:1111,60000
20200607:1211,60000
20200607:1311,60000
20200607:1411,60000
20200607:1511,60000
20200607:1611,60000
20200607:1711,60000
20200607:1811,60000
20200607:1911,60000
20200607:2011,60000
20200607:2111,60000
20200607:2211,60000
20200607:2311,60000
20200608:0011,60000
20200608:0111,60000
20200608:0211,60000
20200608:0311,60000
20200608:0411,60000
20200608:0511,60000
20200608:0611,60000
20200608:0711,60000
20200608:0811,60000
20200608:0911,60000
20200608:1011,60000
20200608:1111,60000
20200608:1211,60000
20200608:1311,60000
20200608:1411,60000
20200608:1511,60000
20200608:1611,60000
20200608:1711,60000
20200608:1811,60000
20200608:1911,60000
20200608:2011,60000
20200608:2111,60000
20200608:2211,60000
20200608:2311,60000
20200609:0011,60000
20200609:0111,60000
20200609:0211,60000
20200609:0311,60000
20200609:0411,60000
20200609:0511,60000
20200609:0611,60000
20200609:0711,60000
20200609:0811,60000
20200609:0911,60000
20200609:1011,60000
20200609:1111,60000
20200609:1211,60000
20200609:1311,60000
20200609:1411,60000
20200609:1511,60000
20200609:1611,60000
20200609:1711,60000
20200609:1811,60000
20200609:1911,60000
20200609:2011,60000
20200609:2111,60000
20200609:2211,60000
20200609:2311,60000
20200610:0011,60000
20200610:0111,60000
20200610:0211,60000
20200610:0311,60000
20200610:0411,60000
20200610:0511,60000
20200610:0611,60000
20200610:0711,60000
20200610:0811,60000
20200610:0911,60000
20200610:1011,60000
20200610:1111,60000
20200610:1211,60000
20200610:1311,60000
20200610:1411,60000
20200610:1511,60000
20200610:1611,60000
20200610:1711,60000
20200610:1811,60000
20200610:1911,60000
20200610:2011,60000
20200610:2111,60000
20200610:2211,60000
20200610:2311,60000
20200611:0011,60000
20200611:0111,60000
20200611:0211,60000
20200611:0311,60000
20200611:0411,60000
20200611:0511,60000
20200611:0611,60000
20200611:0711,60000
20200611:0811,60000
20200611:0911,60000
20200611:1011,60000
20200611:1111,60000
20200611:1211,60000
20200611:1311,60000
20200611:1411,60000
20200611:1511,60000
20200611:1611,60000
20200611:1711,60000
20200611:1811,60000
20200611:1911,60000
20200611:2011,60000
20200611:2111,60000
20200611:2211,60000
20200611:2311,60000
20200612:0011,60000
20200612:0111,60000
20200612:0211,60000
20200612:0311,60000
20200612:0411,60000
20200612:0511,60000
20200612:0611,60000
20200612:0711,60000
20200612:0811,60000
20200612:0911,60000
20200612:1011,60000
20200612:1111,60000
20200612:1211,60000
20200612:1311,60000
20200612:1411,60000
20200612:1511,60000
20200612:1611,60000
20200612:1711,60000
20200612:1811,60000
20200612:1911,60000
20200612:2011,60000
20200612:2111,60000
20200612:2211,60000
20200612:2311,60000
20200613:0011,60000
20200613:0111,60000
20200613:0211,60000
20200613:0311,60000
20200613:0411,60000
20200613:0511,60000
20200613:0611,60000
20200613:0711,60000
20200613:0811,60000
20200613:0911,60000
20200613:1011,60000
20200613:1111,60000
20200613:1211,60000
20200613:1311,60000
20200613:1411,60000
20200613:1511,60000
20200613:1611,60000
20200613:1711,60000
20200613:1811,60000
20200613:1911,60000
20200613:2011,60000
20200613:2111,60000
20200613:2211,60000
20200613:2311,60000
20200614:0011,60000
20200614:0111,60000
20200614:0211,60000
20200614:0311,60000
20200614:0411,60000
20200614:0511,60000
20200614:0611,60000
20200614:0711,60000
20200614:0811,60000
20200614:0911,60000
20200614:1011,60000
20200614:1111,60000
20200614:1211,60000
20200614:1311,60000
20200614:1411,60000
20200614:1511,60000
20200614:1611,60000
20200614:1711,60000
20200614:1811,60000
20200614:1911,60000
20200614:2011,60000
20200614:2111,60000
20200614:2211,60000
20200614:2311,60000
20200615:0011,60000
20200615:0111,60000
20200615:0211,60000
20200615:0311,60000
20200615:0411,60000
20200615:0511,60000
20200615:0611,60000
20200615:0711,60000
20200615:0811,60000
20200615:0911,60000
20200615:1011,60000
20200615:1111,60000
20200615:1211,60000
20200615:1311,60000
20200615:1411,60000
20200615:1511,60000
20200615:1611,60000
20200615:1711,60000
20200615:1811,60000
20200615:1911,60000
20200615:2011,60000
20200615:2111,60000
20200615:2211,60000
20200615:2311,60000
20200616:0011,60000
20200616:0111,60000
20200616:0211,60000
20200616:0311,60000
20200616:0411,60000
20200616:0511,60000
20200616:0611,60000
20200616:0711,60000
20200616:0811,60000
20200616:0911,60000
20200616:1011,60000
20200616:1111,60000
20200616:1211,60000
20200616:1311,60000
20200616:1411,60000
20200616:1511,60000
20200616:1611,60000
20200616:1711,60000
20200616:1811,60000
20200616:1911,60000
20200616:2011,60000
20200616:2111,60000
20200616:2211,60000
20200616:2311,60000
20200617:0011,60000
20200617:0111,60000
20200617:0211,60000
20200617:0311,60000
20200617:0411,60000
20200617:0511,60000
20200617:0611,60000
20200617:0711,60000
20200617:0811,60000
20200617:0911,60000
20200617:1011,60000
20200617:1111,60000
20200617:1211,60000
20200617:1311,60000
20200617:1411,60000
20200617:1511,60000
20200617:1611,60000
20200617:1711,60000
20200617:1811,60000
20200617:1911,60000
20200617:2011,60000
20200617:2111,60000
20200617:2211,60000
20200617:2311,60000
20200618:0011,60000
20200618:0111,60000
20200618:0211,60000
20200618:0311,60000
20200618:0411,60000
20200618:0511,60000
20200618:0611,60000
20200618:0711,60000
20200618:0811,60000
20200618:0911,60000
20200618:1011,60000
20200618:1111,60000
20200618:1211,60000
20200618:1311,60000
20200618:1411,60000
20200618:1511,60000
20200618:1611,60000
20200618:1711,60000
20200618:1811,60000
20200618:1911,60000
20200618:2011,60000
20200618:2111,60000
20200618:2211,60000
20200618:2311,60000
20200619:0011,60000
20200619:0111,60000
20200619:0211,60000
20200619:0311,60000
20200619:0411,60000
20200619:0511,60000
20200619:0611,60000
20200619:0711,60000
20200619:0811,60000
20200619:0911,60000
20200619:1011,60000
20200619:1111,60000
20200619:1211,60000
20200619:1311,60000
20200619:1411,60000
20200619:1511,60000
20200619:1611,60000
20200619:1711,60000
20200619:1811,60000
20200619:1911,60000
20200619:2011,60000
20200619:2111,60000
20200619:2211,60000
20200619:2311,60000
20200620:0011,60000
20200620:0111,60000
20200620:0211,60000
20200620:0311,60000
20200620:0411,60000
20200620:0511,60000
20200620:0611,60000
20200620:0711,60000
20200620:0811,60000
20200620:0911,60000
20200620:1011,60000
20200620:1111,60000
20200620:1211,60000
20200620:1311,60000
20200620:1411,60000
20200620:1511,60000
20200620:1611,60000
20200620:1711,60000
20200620:1811,60000
20200620:1911,60000
20200620:2011,60000
20200620:2111,60000
20200620:2211,60000
20200620:2311,60000
20200621:0011,60000
20200621:0111,60000
20200621:0211,60000
20200621:0311,60000
20200621:0411,60000
20200621:0511,60000
20200621:0611,60000
20200621:0711,60000
20200621:0811,60000
20200621:0911,60000
20200621:1011,60000
20200621:1111,60000
20200621:1211,60000
20200621:1311,60000
20200621:1411,60000
20200621:1511,60000
20200621:1611,60000
20200621:1711,60000
20200621:1811,60000
20200621:1911,60000
20200621:2011,60000
20200621:2111,60000
20200621:2211,60000
20200621:2311,60000
20200622:0011,60000
20200622:0111,60000
20200622:0211,60000
20200622:0311,60000
20200622:0411,60000
20200622:0511,60000
20200622:0611,60000
20200622:0711,60000
20200622:0811,60000
20200622:0911,60000
20200622:1011,60000
20200622:1111,60000
20200622:1211,60000
20200622:1311,60000
20200622:1411,60000
20200622:1511,60000
20200622:1611,60000
20200622:1711,60000
20200622:1811,60000
20200622:1911,60000
20200622:2011,60000
20200622:2111,60000
20200622:2211,60000
20200622:2311,60000
20200623:0011,60000
20200623:0111,60000
20200623:0211,60000
20200623:0311,60000
20200623:0411,60000
20200623:0511,60000
20200623:0611,60000
20200623:0711,60000
20200623:0811,60000
20200623:0911,60000
20200623:1011,60000
20200623:1111,60000
20200623:1211,60000
20200623:1311,60000
20200623:1411,60000
20200623:1511,60000
20200623:1611,60000
20200623:1711,60000
20200623:1811,60000
20200623:1911,60000
20200623:2011,60000
20200623:2111,60000
20200623:2211,60000
20200623:2311,60000
20200624:0011,60000
20200624:0111,60000
20200624:0211,60000
20200624:0311,60000
20200624:0411,60000
20200624:0511,60000
20200624:0611,60000
20200624:0711,60000
20200624:0811,60000
20200624:0911,60000
20200624:1011,60000
20200624:1111,60000
20200624:1211,60000
20200624:1311,60000
20200624:1411,60000
20200624:1511,60000
20200624:1611,60000
20200624:1711,60000
20200624:1811,60000
20200624:1911,60000
20200624:2011,60000
20200624:2111,60000
20200624:2211,60000
20200624:2311,60000
20200625:0011,60000
20200625:0111,60000
20200625:0211,60000
20200625:0311,60000
20200625:0411,60000
20200625:0511,60000
20200625:0611,60000
20200625:0711,60000
20200625:0811,60000
20200625:0911,60000
20200625:1011,60000
20200625:1111,60000
20200625:1211,60000
20200625:1311,60000
20200625:1411,60000
20200625:1511,60000
20200625:1611,60000
20200625:1711,60000
20200625:1811,60000
20200625:1911,60000
20200625:2011,60000
20200625:2111,60000
20200625:2211,60000
20200625:2311,60000
20200626:0011,60000
20200626:0111,60000
20200626:0211,60000
20200626:0311,60000
20200626:0411,60000
20200626:0511,60000
20200626:0611,60000
20200626:0711,60000
20200626:0811,60000
20200626:0911,60000
20200626:1011,60000
20200626:1111,60000
20200626:1211,60000
20200626:1311,60000
20200626:1411,60000
20200626:1511,60000
20200626:1611,60000
20200626:1711,60000
20200626:1811,60000
20200626:1911,60000
20200626:2011,60000
20200626:2111,60000
20200626:2211,60000
20200626:2311,60000
20200627:0011,60000
20200627:0111,60000
20200627:0211,60000
20200627:0311,60000
20200627:0411,60000
20200627:0511,60000
20200627:0611,60000
20200627:0711,60000
20200627:0811,60000
20200627:0911,60000
20200627:1011,60000
20200627:1111,60000
20200627:1211,60000
20200627:1311,60000
20200627:1411,60000
20200627:1511,60000
20200627:1611,60000
20200627:1711,60000
20200627:1811,60000
20200627:1911,60000
20200627:2011,60000
20200627:2111,60000
20200627:2211,60000
20200627:2311,60000
20200628:0011,60000
20200628:0111,60000
20200628:0211,60000
20200628:0311,60000
20200628:0411,60000
20200628:0511,60000
20200628:0611,60000
20200628:0711,60000
20200628:0811,60000
20200628:0911,60000
20200628:1011,60000
20200628:1111,60000
20200628:1211,60000
20200628:1311,60000
20200628:1411,60000
20200628:1511,60000
20200628:1611,60000
20200628:1711,60000
